projectname,viewname,ordinal,varname,vartype,varlength,varformat,varlabel
Mediflex,V_MEDIFLEX_MH,23,PageRepeatNumber,num,8,10.,Sequence number of eCRF page in folder
Mediflex,V_MEDIFLEX_MH,24,RecordDate,num,8,datetime22.3,Clinical date of record (ex: visit date)
Mediflex,V_MEDIFLEX_MH,25,RecordId,num,8,10.,Internal id for the record
Mediflex,V_MEDIFLEX_MH,26,recordposition,num,8,10.,Record number
Mediflex,V_MEDIFLEX_MH,27,RecordActive,num,8,1.,Is record active
Mediflex,V_MEDIFLEX_MH,28,SaveTs,num,8,datetime22.3,Timestamp of last save in clinical views
Mediflex,V_MEDIFLEX_MH,29,MinCreated,num,8,datetime22.3,Earliest data creation time
Mediflex,V_MEDIFLEX_MH,30,MaxUpdated,num,8,datetime22.3,Latest data update time
Mediflex,V_MEDIFLEX_MH,31,StudyEnvSiteNumber,char,20,$20.,StudyEnvSiteNumber
Mediflex,V_MEDIFLEX_MH,32,MHSTAT,char,3,$3.,MHSTAT
Mediflex,V_MEDIFLEX_MH,33,MHSTAT_STD,char,1,$1.,MHSTATCoded Value
Mediflex,V_MEDIFLEX_MH,34,MHREASND,char,200,$200.,MHREASND
Mediflex,V_MEDIFLEX_MH,35,HIDDEN_NOW_MEDHIST,num,8,datetime22.3,HIDDEN_NOW_MEDHIST
Mediflex,V_MEDIFLEX_MH,36,HIDDEN_NOW_MEDHIST_RAW,char,23,$23.,HIDDEN_NOW_MEDHIST(Character)
Mediflex,V_MEDIFLEX_MH,37,HIDDEN_NOW_MEDHIST_INT,num,8,datetime22.3,HIDDEN_NOW_MEDHISTInterpolated
Mediflex,V_MEDIFLEX_MH,38,HIDDEN_NOW_MEDHIST_YYYY,num,8,4.,HIDDEN_NOW_MEDHISTYear
Mediflex,V_MEDIFLEX_MH,39,HIDDEN_NOW_MEDHIST_MM,num,8,2.,HIDDEN_NOW_MEDHISTMonth
Mediflex,V_MEDIFLEX_MH,40,HIDDEN_NOW_MEDHIST_DD,num,8,2.,HIDDEN_NOW_MEDHISTDay
Mediflex,V_MEDIFLEX_MH,41,MHYN,char,3,$3.,MHYN
Mediflex,V_MEDIFLEX_MH,42,MHYN_STD,char,1,$1.,MHYNCoded Value
Mediflex,V_MEDIFLEX_MH,43,MHBODSYS,char,200,$200.,MHBODSYS
Mediflex,V_MEDIFLEX_MH,44,MHBODSYS_STD,char,200,$200.,MHBODSYSCoded Value
Mediflex,V_MEDIFLEX_MH,45,MHTERM,char,200,$200.,MHTERM
Mediflex,V_MEDIFLEX_MH,46,MHSTDTC,num,8,datetime22.3,MHSTDTC
Mediflex,V_MEDIFLEX_MH,47,MHSTDTC_RAW,char,11,$11.,MHSTDTC(Character)
Mediflex,V_MEDIFLEX_MH,48,MHSTDTC_INT,num,8,datetime22.3,MHSTDTCInterpolated
Mediflex,V_MEDIFLEX_MH,49,MHSTDTC_YYYY,num,8,4.,MHSTDTCYear
Mediflex,V_MEDIFLEX_MH,50,MHSTDTC_MM,num,8,2.,MHSTDTCMonth
Mediflex,V_MEDIFLEX_MH,51,MHSTDTC_DD,num,8,2.,MHSTDTCDay
Mediflex,V_MEDIFLEX_MH,52,MHONGNY,char,3,$3.,MHONGNY
Mediflex,V_MEDIFLEX_MH,53,MHONGNY_STD,char,1,$1.,MHONGNYCoded Value
Mediflex,V_MEDIFLEX_MH,54,MHENDTC,num,8,datetime22.3,MHENDTC
Mediflex,V_MEDIFLEX_MH,55,MHENDTC_RAW,char,11,$11.,MHENDTC(Character)
Mediflex,V_MEDIFLEX_MH,56,MHENDTC_INT,num,8,datetime22.3,MHENDTCInterpolated
Mediflex,V_MEDIFLEX_MH,57,MHENDTC_YYYY,num,8,4.,MHENDTCYear
Mediflex,V_MEDIFLEX_MH,58,MHENDTC_MM,num,8,2.,MHENDTCMonth
Mediflex,V_MEDIFLEX_MH,59,MHENDTC_DD,num,8,2.,MHENDTCDay
Mediflex,V_MEDIFLEX_MH_RAW,1,userid,num,8,10.,Internal id for the user
Mediflex,V_MEDIFLEX_MH_RAW,2,projectid,num,8,10.,projectid
Mediflex,V_MEDIFLEX_MH_RAW,3,project,char,255,$255.,project
Mediflex,V_MEDIFLEX_MH_RAW,4,studyid,num,8,10.,Internal id for the study
Mediflex,V_MEDIFLEX_MH_RAW,5,environmentName,char,20,$20.,Environment
Mediflex,V_MEDIFLEX_MH_RAW,6,subjectId,num,8,10.,Internal id for the subject
Mediflex,V_MEDIFLEX_MH_RAW,7,StudySiteId,num,8,10.,Internal id for study site
Mediflex,V_MEDIFLEX_MH_RAW,8,Subject,char,50,$50.,Subject name or identifier
Mediflex,V_MEDIFLEX_MH_RAW,9,siteid,num,8,10.,Internal id for the site
Mediflex,V_MEDIFLEX_MH_RAW,10,Site,char,255,$255.,Site name
Mediflex,V_MEDIFLEX_MH_RAW,11,SiteNumber,char,50,$50.,SiteNumber
Mediflex,V_MEDIFLEX_MH_RAW,12,SiteGroup,char,40,$40.,SiteGroup
Mediflex,V_MEDIFLEX_MH_RAW,13,instanceId,num,8,10.,Internal id for the instance
Mediflex,V_MEDIFLEX_MH_RAW,14,InstanceName,char,255,$255.,Folder instance name
Mediflex,V_MEDIFLEX_MH_RAW,15,InstanceRepeatNumber,num,8,10.,InstanceRepeatNumber
Mediflex,V_MEDIFLEX_MH_RAW,16,folderid,num,8,10.,Internal id for the folder
Mediflex,V_MEDIFLEX_MH_RAW,17,Folder,char,50,$50.,Folder OID
Mediflex,V_MEDIFLEX_MH_RAW,18,FolderName,char,255,$255.,Folder name
Mediflex,V_MEDIFLEX_MH_RAW,19,FolderSeq,num,8,12.1,Folder sequence number
Mediflex,V_MEDIFLEX_MH_RAW,20,TargetDays,num,8,10.,Target days from study start
Mediflex,V_MEDIFLEX_MH_RAW,21,DataPageId,num,8,10.,Internal id for data page
Mediflex,V_MEDIFLEX_MH_RAW,22,DataPageName,char,255,$255.,eCRF page name
Mediflex,V_MEDIFLEX_MH_RAW,23,PageRepeatNumber,num,8,10.,Sequence number of eCRF page in folder
Mediflex,V_MEDIFLEX_MH_RAW,24,RecordDate,num,8,datetime22.3,Clinical date of record (ex: visit date)
Mediflex,V_MEDIFLEX_MH_RAW,25,RecordId,num,8,10.,Internal id for the record
Mediflex,V_MEDIFLEX_MH_RAW,26,recordposition,num,8,10.,Record number
Mediflex,V_MEDIFLEX_MH_RAW,27,RecordActive,num,8,1.,Is record active
Mediflex,V_MEDIFLEX_MH_RAW,28,SaveTs,num,8,datetime22.3,Timestamp of last save in clinical views
Mediflex,V_MEDIFLEX_MH_RAW,29,MinCreated,num,8,datetime22.3,Earliest data creation time
Mediflex,V_MEDIFLEX_MH_RAW,30,MaxUpdated,num,8,datetime22.3,Latest data update time
Mediflex,V_MEDIFLEX_MH_RAW,31,StudyEnvSiteNumber,char,20,$20.,StudyEnvSiteNumber
Mediflex,V_MEDIFLEX_MH_RAW,32,MHSTAT,char,3,$3.,MHSTAT
Mediflex,V_MEDIFLEX_MH_RAW,33,MHSTAT_STD,char,1,$1.,MHSTATCoded Value
Mediflex,V_MEDIFLEX_MH_RAW,34,MHREASND,char,200,$200.,MHREASND
Mediflex,V_MEDIFLEX_MH_RAW,35,HIDDEN_NOW_MEDHIST,char,23,$23.,HIDDEN_NOW_MEDHIST
Mediflex,V_MEDIFLEX_MH_RAW,36,MHYN,char,3,$3.,MHYN
Mediflex,V_MEDIFLEX_MH_RAW,37,MHYN_STD,char,1,$1.,MHYNCoded Value
Mediflex,V_MEDIFLEX_MH_RAW,38,MHBODSYS,char,200,$200.,MHBODSYS
Mediflex,V_MEDIFLEX_MH_RAW,39,MHBODSYS_STD,char,200,$200.,MHBODSYSCoded Value
Mediflex,V_MEDIFLEX_MH_RAW,40,MHTERM,char,200,$200.,MHTERM
Mediflex,V_MEDIFLEX_MH_RAW,41,MHSTDTC,char,11,$11.,MHSTDTC
Mediflex,V_MEDIFLEX_MH_RAW,42,MHONGNY,char,3,$3.,MHONGNY
Mediflex,V_MEDIFLEX_MH_RAW,43,MHONGNY_STD,char,1,$1.,MHONGNYCoded Value
Mediflex,V_MEDIFLEX_MH_RAW,44,MHENDTC,char,11,$11.,MHENDTC
Mediflex,V_MEDIFLEX_PE,1,userid,num,8,10.,Internal id for the user
Mediflex,V_MEDIFLEX_PE,2,projectid,num,8,10.,projectid
Mediflex,V_MEDIFLEX_PE,3,project,char,255,$255.,project
Mediflex,V_MEDIFLEX_PE,4,studyid,num,8,10.,Internal id for the study
Mediflex,V_MEDIFLEX_PE,5,environmentName,char,20,$20.,Environment
Mediflex,V_MEDIFLEX_PE,6,subjectId,num,8,10.,Internal id for the subject
Mediflex,V_MEDIFLEX_PE,7,StudySiteId,num,8,10.,Internal id for study site
Mediflex,V_MEDIFLEX_PE,8,Subject,char,50,$50.,Subject name or identifier
Mediflex,V_MEDIFLEX_PE,9,siteid,num,8,10.,Internal id for the site
Mediflex,V_MEDIFLEX_PE,10,Site,char,255,$255.,Site name
Mediflex,V_MEDIFLEX_PE,11,SiteNumber,char,50,$50.,SiteNumber
Mediflex,V_MEDIFLEX_PE,12,SiteGroup,char,40,$40.,SiteGroup
Mediflex,V_MEDIFLEX_PE,13,instanceId,num,8,10.,Internal id for the instance
Mediflex,V_MEDIFLEX_PE,14,InstanceName,char,255,$255.,Folder instance name
Mediflex,V_MEDIFLEX_PE,15,InstanceRepeatNumber,num,8,10.,InstanceRepeatNumber
Mediflex,V_MEDIFLEX_PE,16,folderid,num,8,10.,Internal id for the folder
Mediflex,V_MEDIFLEX_PE,17,Folder,char,50,$50.,Folder OID
Mediflex,V_MEDIFLEX_PE,18,FolderName,char,255,$255.,Folder name
Mediflex,V_MEDIFLEX_PE,19,FolderSeq,num,8,12.1,Folder sequence number
Mediflex,V_MEDIFLEX_PE,20,TargetDays,num,8,10.,Target days from study start
Mediflex,V_MEDIFLEX_PE,21,DataPageId,num,8,10.,Internal id for data page
Mediflex,V_MEDIFLEX_PE,22,DataPageName,char,255,$255.,eCRF page name
Mediflex,V_MEDIFLEX_PE,23,PageRepeatNumber,num,8,10.,Sequence number of eCRF page in folder
Mediflex,V_MEDIFLEX_PE,24,RecordDate,num,8,datetime22.3,Clinical date of record (ex: visit date)
Mediflex,V_MEDIFLEX_PE,25,RecordId,num,8,10.,Internal id for the record
Mediflex,V_MEDIFLEX_PE,26,recordposition,num,8,10.,Record number
Mediflex,V_MEDIFLEX_PE,27,RecordActive,num,8,1.,Is record active
Mediflex,V_MEDIFLEX_PE,28,SaveTs,num,8,datetime22.3,Timestamp of last save in clinical views
Mediflex,V_MEDIFLEX_PE,29,MinCreated,num,8,datetime22.3,Earliest data creation time
Mediflex,V_MEDIFLEX_PE,30,MaxUpdated,num,8,datetime22.3,Latest data update time
Mediflex,V_MEDIFLEX_PE,31,StudyEnvSiteNumber,char,20,$20.,StudyEnvSiteNumber
Mediflex,V_MEDIFLEX_PE,32,PESTAT,char,3,$3.,PESTAT
Mediflex,V_MEDIFLEX_PE,33,PESTAT_STD,char,3,$3.,PESTATCoded Value
Mediflex,V_MEDIFLEX_PE,34,PEREASND,char,200,$200.,PEREASND
Mediflex,V_MEDIFLEX_PE,35,PEYN,char,3,$3.,PEYN
Mediflex,V_MEDIFLEX_PE,36,PEYN_STD,char,3,$3.,PEYNCoded Value
Mediflex,V_MEDIFLEX_PE,37,PETEST,char,200,$200.,PETEST
Mediflex,V_MEDIFLEX_PE,38,PETEST_STD,char,25,$25.,PETESTCoded Value
Mediflex,V_MEDIFLEX_PE,39,PELOC,char,25,$25.,PELOC
Mediflex,V_MEDIFLEX_PE,40,PEORRES,char,25,$25.,PEORRES
Mediflex,V_MEDIFLEX_PE,41,PESEV,char,25,$25.,PESEV
Mediflex,V_MEDIFLEX_PE,42,PEDT,num,8,datetime22.3,pedt
Mediflex,V_MEDIFLEX_PE,43,PEDT_RAW,char,11,$11.,pedt(Character)
Mediflex,V_MEDIFLEX_PE,44,PEDT_INT,num,8,datetime22.3,pedtInterpolated
Mediflex,V_MEDIFLEX_PE,45,PEDT_YYYY,num,8,4.,pedtYear
Mediflex,V_MEDIFLEX_PE,46,PEDT_MM,num,8,2.,pedtMonth
Mediflex,V_MEDIFLEX_PE,47,PEDT_DD,num,8,2.,pedtDay
Mediflex,V_MEDIFLEX_PE_RAW,1,userid,num,8,10.,Internal id for the user
Mediflex,V_MEDIFLEX_PE_RAW,2,projectid,num,8,10.,projectid
Mediflex,V_MEDIFLEX_PE_RAW,3,project,char,255,$255.,project
Mediflex,V_MEDIFLEX_PE_RAW,4,studyid,num,8,10.,Internal id for the study
Mediflex,V_MEDIFLEX_PE_RAW,5,environmentName,char,20,$20.,Environment
Mediflex,V_MEDIFLEX_PE_RAW,6,subjectId,num,8,10.,Internal id for the subject
Mediflex,V_MEDIFLEX_PE_RAW,7,StudySiteId,num,8,10.,Internal id for study site
Mediflex,V_MEDIFLEX_PE_RAW,8,Subject,char,50,$50.,Subject name or identifier
Mediflex,V_MEDIFLEX_PE_RAW,9,siteid,num,8,10.,Internal id for the site
Mediflex,V_MEDIFLEX_PE_RAW,10,Site,char,255,$255.,Site name
Mediflex,V_MEDIFLEX_PE_RAW,11,SiteNumber,char,50,$50.,SiteNumber
Mediflex,V_MEDIFLEX_PE_RAW,12,SiteGroup,char,40,$40.,SiteGroup
Mediflex,V_MEDIFLEX_PE_RAW,13,instanceId,num,8,10.,Internal id for the instance
Mediflex,V_MEDIFLEX_PE_RAW,14,InstanceName,char,255,$255.,Folder instance name
Mediflex,V_MEDIFLEX_PE_RAW,15,InstanceRepeatNumber,num,8,10.,InstanceRepeatNumber
Mediflex,V_MEDIFLEX_PE_RAW,16,folderid,num,8,10.,Internal id for the folder
Mediflex,V_MEDIFLEX_PE_RAW,17,Folder,char,50,$50.,Folder OID
Mediflex,V_MEDIFLEX_PE_RAW,18,FolderName,char,255,$255.,Folder name
Mediflex,V_MEDIFLEX_PE_RAW,19,FolderSeq,num,8,12.1,Folder sequence number
Mediflex,V_MEDIFLEX_PE_RAW,20,TargetDays,num,8,10.,Target days from study start
Mediflex,V_MEDIFLEX_PE_RAW,21,DataPageId,num,8,10.,Internal id for data page
Mediflex,V_MEDIFLEX_PE_RAW,22,DataPageName,char,255,$255.,eCRF page name
Mediflex,V_MEDIFLEX_PE_RAW,23,PageRepeatNumber,num,8,10.,Sequence number of eCRF page in folder
Mediflex,V_MEDIFLEX_PE_RAW,24,RecordDate,num,8,datetime22.3,Clinical date of record (ex: visit date)
Mediflex,V_MEDIFLEX_PE_RAW,25,RecordId,num,8,10.,Internal id for the record
Mediflex,V_MEDIFLEX_PE_RAW,26,recordposition,num,8,10.,Record number
Mediflex,V_MEDIFLEX_PE_RAW,27,RecordActive,num,8,1.,Is record active
Mediflex,V_MEDIFLEX_PE_RAW,28,SaveTs,num,8,datetime22.3,Timestamp of last save in clinical views
Mediflex,V_MEDIFLEX_PE_RAW,29,MinCreated,num,8,datetime22.3,Earliest data creation time
Mediflex,V_MEDIFLEX_PE_RAW,30,MaxUpdated,num,8,datetime22.3,Latest data update time
Mediflex,V_MEDIFLEX_PE_RAW,31,StudyEnvSiteNumber,char,20,$20.,StudyEnvSiteNumber
Mediflex,V_MEDIFLEX_PE_RAW,32,PESTAT,char,3,$3.,PESTAT
Mediflex,V_MEDIFLEX_PE_RAW,33,PESTAT_STD,char,3,$3.,PESTATCoded Value
Mediflex,V_MEDIFLEX_PE_RAW,34,PEREASND,char,200,$200.,PEREASND
Mediflex,V_MEDIFLEX_PE_RAW,35,PEYN,char,3,$3.,PEYN
Mediflex,V_MEDIFLEX_PE_RAW,36,PEYN_STD,char,3,$3.,PEYNCoded Value
Mediflex,V_MEDIFLEX_PE_RAW,37,PETEST,char,200,$200.,PETEST
Mediflex,V_MEDIFLEX_PE_RAW,38,PETEST_STD,char,25,$25.,PETESTCoded Value
Mediflex,V_MEDIFLEX_PE_RAW,39,PELOC,char,25,$25.,PELOC
Mediflex,V_MEDIFLEX_PE_RAW,40,PEORRES,char,25,$25.,PEORRES
Mediflex,V_MEDIFLEX_PE_RAW,41,PESEV,char,25,$25.,PESEV
Mediflex,V_MEDIFLEX_PE_RAW,42,PEDT,char,11,$11.,pedt
Mediflex,V_MEDIFLEX_PRG,1,userid,num,8,10.,Internal id for the user
Mediflex,V_MEDIFLEX_PRG,2,projectid,num,8,10.,projectid
Mediflex,V_MEDIFLEX_PRG,3,project,char,255,$255.,project
Mediflex,V_MEDIFLEX_PRG,4,studyid,num,8,10.,Internal id for the study
Mediflex,V_MEDIFLEX_PRG,5,environmentName,char,20,$20.,Environment
Mediflex,V_MEDIFLEX_PRG,6,subjectId,num,8,10.,Internal id for the subject
Mediflex,V_MEDIFLEX_PRG,7,StudySiteId,num,8,10.,Internal id for study site
Mediflex,V_MEDIFLEX_PRG,8,Subject,char,50,$50.,Subject name or identifier
Mediflex,V_MEDIFLEX_PRG,9,siteid,num,8,10.,Internal id for the site
Mediflex,V_MEDIFLEX_PRG,10,Site,char,255,$255.,Site name
Mediflex,V_MEDIFLEX_PRG,11,SiteNumber,char,50,$50.,SiteNumber
Mediflex,V_MEDIFLEX_PRG,12,SiteGroup,char,40,$40.,SiteGroup
Mediflex,V_MEDIFLEX_PRG,13,instanceId,num,8,10.,Internal id for the instance
Mediflex,V_MEDIFLEX_PRG,14,InstanceName,char,255,$255.,Folder instance name
Mediflex,V_MEDIFLEX_PRG,15,InstanceRepeatNumber,num,8,10.,InstanceRepeatNumber
Mediflex,V_MEDIFLEX_PRG,16,folderid,num,8,10.,Internal id for the folder
Mediflex,V_MEDIFLEX_PRG,17,Folder,char,50,$50.,Folder OID
Mediflex,V_MEDIFLEX_PRG,18,FolderName,char,255,$255.,Folder name
Mediflex,V_MEDIFLEX_PRG,19,FolderSeq,num,8,12.1,Folder sequence number
Mediflex,V_MEDIFLEX_PRG,20,TargetDays,num,8,10.,Target days from study start
Mediflex,V_MEDIFLEX_PRG,21,DataPageId,num,8,10.,Internal id for data page
Mediflex,V_MEDIFLEX_PRG,22,DataPageName,char,255,$255.,eCRF page name
Mediflex,V_MEDIFLEX_PRG,23,PageRepeatNumber,num,8,10.,Sequence number of eCRF page in folder
Mediflex,V_MEDIFLEX_PRG,24,RecordDate,num,8,datetime22.3,Clinical date of record (ex: visit date)
Mediflex,V_MEDIFLEX_PRG,25,RecordId,num,8,10.,Internal id for the record
Mediflex,V_MEDIFLEX_PRG,26,recordposition,num,8,10.,Record number
Mediflex,V_MEDIFLEX_PRG,27,RecordActive,num,8,1.,Is record active
Mediflex,V_MEDIFLEX_PRG,28,SaveTs,num,8,datetime22.3,Timestamp of last save in clinical views
Mediflex,V_MEDIFLEX_PRG,29,MinCreated,num,8,datetime22.3,Earliest data creation time
Mediflex,V_MEDIFLEX_PRG,30,MaxUpdated,num,8,datetime22.3,Latest data update time
Mediflex,V_MEDIFLEX_PRG,31,StudyEnvSiteNumber,char,20,$20.,StudyEnvSiteNumber
Mediflex,V_MEDIFLEX_PRG,32,DATE_PREG,num,8,datetime22.3,DATE_PREG
Mediflex,V_MEDIFLEX_PRG,33,DATE_PREG_RAW,char,11,$11.,DATE_PREG(Character)
Mediflex,V_MEDIFLEX_PRG,34,DATE_PREG_INT,num,8,datetime22.3,DATE_PREGInterpolated
Mediflex,V_MEDIFLEX_PRG,35,DATE_PREG_YYYY,num,8,4.,DATE_PREGYear
Mediflex,V_MEDIFLEX_PRG,36,DATE_PREG_MM,num,8,2.,DATE_PREGMonth
Mediflex,V_MEDIFLEX_PRG,37,DATE_PREG_DD,num,8,2.,DATE_PREGDay
Mediflex,V_MEDIFLEX_PRG,38,PREG_RESULT,char,8,$8.,PREG_RESULT
Mediflex,V_MEDIFLEX_PRG,39,PREG_RESULT_STD,num,8,1.,PREG_RESULTCoded Value
Mediflex,V_MEDIFLEX_PRG_RAW,1,userid,num,8,10.,Internal id for the user
Mediflex,V_MEDIFLEX_PRG_RAW,2,projectid,num,8,10.,projectid
Mediflex,V_MEDIFLEX_PRG_RAW,3,project,char,255,$255.,project
Mediflex,V_MEDIFLEX_PRG_RAW,4,studyid,num,8,10.,Internal id for the study
Mediflex,V_MEDIFLEX_PRG_RAW,5,environmentName,char,20,$20.,Environment
Mediflex,V_MEDIFLEX_PRG_RAW,6,subjectId,num,8,10.,Internal id for the subject
Mediflex,V_MEDIFLEX_PRG_RAW,7,StudySiteId,num,8,10.,Internal id for study site
Mediflex,V_MEDIFLEX_PRG_RAW,8,Subject,char,50,$50.,Subject name or identifier
Mediflex,V_MEDIFLEX_PRG_RAW,9,siteid,num,8,10.,Internal id for the site
Mediflex,V_MEDIFLEX_PRG_RAW,10,Site,char,255,$255.,Site name
Mediflex,V_MEDIFLEX_PRG_RAW,11,SiteNumber,char,50,$50.,SiteNumber
Mediflex,V_MEDIFLEX_PRG_RAW,12,SiteGroup,char,40,$40.,SiteGroup
Mediflex,V_MEDIFLEX_PRG_RAW,13,instanceId,num,8,10.,Internal id for the instance
Mediflex,V_MEDIFLEX_PRG_RAW,14,InstanceName,char,255,$255.,Folder instance name
Mediflex,V_MEDIFLEX_PRG_RAW,15,InstanceRepeatNumber,num,8,10.,InstanceRepeatNumber
Mediflex,V_MEDIFLEX_PRG_RAW,16,folderid,num,8,10.,Internal id for the folder
Mediflex,V_MEDIFLEX_PRG_RAW,17,Folder,char,50,$50.,Folder OID
Mediflex,V_MEDIFLEX_PRG_RAW,18,FolderName,char,255,$255.,Folder name
Mediflex,V_MEDIFLEX_PRG_RAW,19,FolderSeq,num,8,12.1,Folder sequence number
Mediflex,V_MEDIFLEX_PRG_RAW,20,TargetDays,num,8,10.,Target days from study start
Mediflex,V_MEDIFLEX_PRG_RAW,21,DataPageId,num,8,10.,Internal id for data page
Mediflex,V_MEDIFLEX_PRG_RAW,22,DataPageName,char,255,$255.,eCRF page name
Mediflex,V_MEDIFLEX_PRG_RAW,23,PageRepeatNumber,num,8,10.,Sequence number of eCRF page in folder
Mediflex,V_MEDIFLEX_PRG_RAW,24,RecordDate,num,8,datetime22.3,Clinical date of record (ex: visit date)
Mediflex,V_MEDIFLEX_PRG_RAW,25,RecordId,num,8,10.,Internal id for the record
Mediflex,V_MEDIFLEX_PRG_RAW,26,recordposition,num,8,10.,Record number
Mediflex,V_MEDIFLEX_PRG_RAW,27,RecordActive,num,8,1.,Is record active
Mediflex,V_MEDIFLEX_PRG_RAW,28,SaveTs,num,8,datetime22.3,Timestamp of last save in clinical views
Mediflex,V_MEDIFLEX_PRG_RAW,29,MinCreated,num,8,datetime22.3,Earliest data creation time
Mediflex,V_MEDIFLEX_PRG_RAW,30,MaxUpdated,num,8,datetime22.3,Latest data update time
Mediflex,V_MEDIFLEX_PRG_RAW,31,StudyEnvSiteNumber,char,20,$20.,StudyEnvSiteNumber
Mediflex,V_MEDIFLEX_PRG_RAW,32,DATE_PREG,char,11,$11.,DATE_PREG
Mediflex,V_MEDIFLEX_PRG_RAW,33,PREG_RESULT,char,8,$8.,PREG_RESULT
Mediflex,V_MEDIFLEX_PRG_RAW,34,PREG_RESULT_STD,char,2,$2.,PREG_RESULTCoded Value
Mediflex,V_MEDIFLEX_PRO_ASSESS,1,userid,num,8,10.,Internal id for the user
Mediflex,V_MEDIFLEX_PRO_ASSESS,2,projectid,num,8,10.,projectid
Mediflex,V_MEDIFLEX_PRO_ASSESS,3,project,char,255,$255.,project
Mediflex,V_MEDIFLEX_PRO_ASSESS,4,studyid,num,8,10.,Internal id for the study
Mediflex,V_MEDIFLEX_PRO_ASSESS,5,environmentName,char,20,$20.,Environment
Mediflex,V_MEDIFLEX_PRO_ASSESS,6,subjectId,num,8,10.,Internal id for the subject
Mediflex,V_MEDIFLEX_PRO_ASSESS,7,StudySiteId,num,8,10.,Internal id for study site
Mediflex,V_MEDIFLEX_PRO_ASSESS,8,Subject,char,50,$50.,Subject name or identifier
Mediflex,V_MEDIFLEX_PRO_ASSESS,9,siteid,num,8,10.,Internal id for the site
Mediflex,V_MEDIFLEX_PRO_ASSESS,10,Site,char,255,$255.,Site name
Mediflex,V_MEDIFLEX_PRO_ASSESS,11,SiteNumber,char,50,$50.,SiteNumber
Mediflex,V_MEDIFLEX_PRO_ASSESS,12,SiteGroup,char,40,$40.,SiteGroup
Mediflex,V_MEDIFLEX_PRO_ASSESS,13,instanceId,num,8,10.,Internal id for the instance
Mediflex,V_MEDIFLEX_PRO_ASSESS,14,InstanceName,char,255,$255.,Folder instance name
Mediflex,V_MEDIFLEX_PRO_ASSESS,15,InstanceRepeatNumber,num,8,10.,InstanceRepeatNumber
Mediflex,V_MEDIFLEX_PRO_ASSESS,16,folderid,num,8,10.,Internal id for the folder
Mediflex,V_MEDIFLEX_PRO_ASSESS,17,Folder,char,50,$50.,Folder OID
Mediflex,V_MEDIFLEX_PRO_ASSESS,18,FolderName,char,255,$255.,Folder name
Mediflex,V_MEDIFLEX_PRO_ASSESS,19,FolderSeq,num,8,12.1,Folder sequence number
Mediflex,V_MEDIFLEX_PRO_ASSESS,20,TargetDays,num,8,10.,Target days from study start
Mediflex,V_MEDIFLEX_PRO_ASSESS,21,DataPageId,num,8,10.,Internal id for data page
Mediflex,V_MEDIFLEX_PRO_ASSESS,22,DataPageName,char,255,$255.,eCRF page name
Mediflex,V_MEDIFLEX_PRO_ASSESS,23,PageRepeatNumber,num,8,10.,Sequence number of eCRF page in folder
Mediflex,V_MEDIFLEX_PRO_ASSESS,24,RecordDate,num,8,datetime22.3,Clinical date of record (ex: visit date)
Mediflex,V_MEDIFLEX_PRO_ASSESS,25,RecordId,num,8,10.,Internal id for the record
Mediflex,V_MEDIFLEX_PRO_ASSESS,26,recordposition,num,8,10.,Record number
Mediflex,V_MEDIFLEX_PRO_ASSESS,27,RecordActive,num,8,1.,Is record active
Mediflex,V_MEDIFLEX_PRO_ASSESS,28,SaveTs,num,8,datetime22.3,Timestamp of last save in clinical views
Mediflex,V_MEDIFLEX_PRO_ASSESS,29,MinCreated,num,8,datetime22.3,Earliest data creation time
Mediflex,V_MEDIFLEX_PRO_ASSESS,30,MaxUpdated,num,8,datetime22.3,Latest data update time
Mediflex,V_MEDIFLEX_PRO_ASSESS,31,StudyEnvSiteNumber,char,20,$20.,StudyEnvSiteNumber
Mediflex,V_MEDIFLEX_PRO_ASSESS,32,CON_DATE,num,8,datetime22.3,Con_Date
Mediflex,V_MEDIFLEX_PRO_ASSESS,33,CON_DATE_RAW,char,11,$11.,Con_Date(Character)
Mediflex,V_MEDIFLEX_PRO_ASSESS,34,CON_DATE_INT,num,8,datetime22.3,Con_DateInterpolated
Mediflex,V_MEDIFLEX_PRO_ASSESS,35,CON_DATE_YYYY,num,8,4.,Con_DateYear
Mediflex,V_MEDIFLEX_PRO_ASSESS,36,CON_DATE_MM,num,8,2.,Con_DateMonth
Mediflex,V_MEDIFLEX_PRO_ASSESS,37,CON_DATE_DD,num,8,2.,Con_DateDay
Mediflex,V_MEDIFLEX_PRO_ASSESS,38,CON_COND,char,11,$11.,Con_Cond
Mediflex,V_MEDIFLEX_PRO_ASSESS,39,CON_COND_STD,num,8,1.,Con_CondCoded Value
Mediflex,V_MEDIFLEX_PRO_ASSESS,40,CON_BLOAT,char,11,$11.,Con_Bloat
Mediflex,V_MEDIFLEX_PRO_ASSESS,41,CON_BLOAT_STD,num,8,1.,Con_BloatCoded Value
Mediflex,V_MEDIFLEX_PRO_ASSESS,42,CON_DISCOMFORT,char,11,$11.,Con_Discomfort
Mediflex,V_MEDIFLEX_PRO_ASSESS,43,CON_DISCOMFORT_STD,num,8,1.,Con_DiscomfortCoded Value
Mediflex,V_MEDIFLEX_PRO_ASSESS,44,CON_EFFECT,char,20,$20.,Con_Effect
